,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1
3298,548-48-3156,A,Lagos,Member,Female,Food and beverages,30002.4,2,3000.24,63005.04,3/19/2019,13:37,Cash,60004.8,4.761904762,3000.24,7.6,2966.0,2634.0,302.0,,
3299,460-93-5834,A,Lagos,Normal,Male,Sports and travel,16408.8,7,5743.08,120604.68,1/13/2019,10:03,Cash,114861.6,4.761904762,5743.08,5.0,2967.0,2635.0,303.0,,
3300,325-89-4209,A,Lagos,Member,Male,Food and beverages,31644.000000000004,1,1582.1999999999998,33226.2,2/5/2019,19:42,Epay,31644.000000000004,4.761904762,1582.1999999999998,6.7,2968.0,2636.0,304.0,,
3301,884-80-6021,A,Lagos,Member,Female,Electronic accessories,26449.2,10,13224.6,277716.6,3/23/2019,13:14,Epay,264492.0,4.761904762,13224.6,9.5,2969.0,2637.0,305.0,,
3302,880-46-5796,A,Lagos,Member,Male,Sports and travel,27691.2,10,13845.6,290757.6,3/17/2019,19:53,Epay,276912.0,4.761904762,13845.6,5.6,2970.0,2638.0,306.0,,
3303,146-09-5432,A,Lagos,Member,Male,Food and beverages,12614.4,9,5676.48,119206.08000000002,2/9/2019,19:17,Epay,113529.6,4.761904762,5676.48,4.6,2971.0,2639.0,307.0,,
3304,595-94-9924,A,Lagos,Member,Female,Health and beauty,9982.8,5,2495.7,52409.7,3/26/2019,20:21,Card,49914.0,4.761904762,2495.7,4.2,2972.0,2640.0,308.0,,
3305,865-41-9075,A,Lagos,Normal,Male,Food and beverages,4150.8,7,1452.78,30508.38,1/28/2019,17:35,Cash,29055.6,4.761904762,1452.78,8.1,2973.0,2641.0,309.0,,
3306,186-71-5196,A,Lagos,Member,Female,Food and beverages,28634.4,2,2863.44,60132.240000000005,3/27/2019,16:30,Epay,57268.8,4.761904762,2863.44,6.2,2974.0,2642.0,310.0,,
3307,453-33-6436,A,Lagos,Normal,Female,Home and lifestyle,33523.200000000004,8,13409.280000000002,281594.88,2/7/2019,10:09,Cash,268185.60000000003,4.761904762,13409.280000000002,6.8,2975.0,2643.0,311.0,,
3308,522-57-8364,A,Lagos,Member,Male,Fashion accessories,18482.4,8,7392.959999999999,155252.16,1/31/2019,10:00,Epay,147859.2,4.761904762,7392.959999999999,7.6,2976.0,2644.0,312.0,,
3309,459-45-2396,A,Lagos,Member,Female,Food and beverages,35856.0,3,5378.4,112946.4,2/25/2019,18:45,Cash,107568.0,4.761904762,5378.4,5.8,2977.0,2645.0,313.0,,
3310,749-81-8133,A,Lagos,Normal,Female,Fashion accessories,34081.2,4,6816.240000000001,143141.04,3/11/2019,12:04,Cash,136324.8,4.761904762,6816.240000000001,6.8,2978.0,2646.0,314.0,,
3311,397-25-8725,A,Lagos,Member,Female,Health and beauty,14263.2,9,6418.4400000000005,134787.24,1/13/2019,17:54,Card,128368.8,4.761904762,6418.4400000000005,6.8,2979.0,2647.0,315.0,,
3312,243-55-8457,A,Lagos,Normal,Female,Food and beverages,26798.4,10,13399.2,281383.2,2/27/2019,11:40,Epay,267984.0,4.761904762,13399.2,5.1,2980.0,2648.0,316.0,,
3313,361-85-2571,A,Lagos,Normal,Female,Sports and travel,32212.800000000003,5,8053.200000000001,169117.19999999998,3/30/2019,10:18,Cash,161064.0,4.761904762,8053.200000000001,7.4,2981.0,2649.0,317.0,,
3314,131-70-8179,A,Lagos,Member,Female,Health and beauty,33152.4,3,4972.86,104430.06,2/17/2019,16:27,Cash,99457.2,4.761904762,4972.86,4.2,2982.0,2650.0,318.0,,
3315,720-72-2436,A,Lagos,Normal,Male,Food and beverages,23947.2,4,4789.4400000000005,100578.24,3/2/2019,18:14,Epay,95788.8,4.761904762,4789.4400000000005,6.9,2983.0,2651.0,319.0,,
3316,809-69-9497,A,Lagos,Normal,Female,Home and lifestyle,16444.8,10,8222.4,172670.4,1/19/2019,19:30,Epay,164448.0,4.761904762,8222.4,5.7,2984.0,2652.0,320.0,,
3317,449-16-6770,A,Lagos,Normal,Male,Health and beauty,18284.4,5,4571.1,95993.1,2/19/2019,14:53,Card,91422.0,4.761904762,4571.1,5.3,2985.0,2653.0,321.0,,
3318,333-23-2632,A,Lagos,Member,Male,Health and beauty,3628.8,7,1270.08,26671.680000000004,3/28/2019,20:14,Cash,25401.6,4.761904762,1270.08,4.2,2986.0,2654.0,322.0,,
3319,489-82-1237,A,Lagos,Normal,Female,Electronic accessories,33796.8,7,11828.88,248406.48,1/5/2019,11:51,Card,236577.6,4.761904762,11828.88,7.3,2987.0,2655.0,323.0,,
3320,846-10-0341,A,Lagos,Normal,Female,Fashion accessories,15325.2,7,5363.82,112640.22,1/6/2019,11:51,Cash,107276.4,4.761904762,5363.82,6.8,2988.0,2656.0,324.0,,
3321,384-59-6655,A,Lagos,Member,Female,Food and beverages,35517.6,9,15982.92,335641.32,2/19/2019,15:07,Cash,319658.4,4.761904762,15982.92,8.4,2989.0,2657.0,325.0,,
3322,324-92-3863,A,Lagos,Member,Male,Electronic accessories,7520.400000000001,2,752.04,15792.84,2/5/2019,18:45,Cash,15040.8,4.761904762,752.04,9.8,2990.0,2658.0,326.0,,
3323,593-08-5916,A,Lagos,Normal,Female,Fashion accessories,5580.0,1,279.0,5858.999999999999,3/19/2019,15:23,Card,5580.0,4.761904762,279.0,7.4,2991.0,2659.0,327.0,,
3324,558-60-5016,A,Lagos,Normal,Female,Home and lifestyle,11987.999999999998,9,5394.599999999999,113286.6,3/4/2019,15:27,Epay,107892.0,4.761904762,5394.599999999999,7.2,2992.0,2660.0,328.0,,
3325,195-06-0432,A,Lagos,Member,Male,Home and lifestyle,29163.6,3,4374.54,91865.34,1/13/2019,12:55,Card,87490.8,4.761904762,4374.54,9.3,2993.0,2661.0,329.0,,
3326,605-03-2706,A,Lagos,Normal,Female,Health and beauty,5688.0,3,853.2,17917.2,3/25/2019,18:02,Cash,17064.0,4.761904762,853.2,9.5,2994.0,2662.0,330.0,,
3327,531-56-4728,A,Lagos,Normal,Male,Home and lifestyle,28828.8,3,4324.32,90810.72,2/11/2019,15:29,Cash,86486.40000000001,4.761904762,4324.32,5.4,2995.0,2663.0,331.0,,
3328,221-25-5073,A,Lagos,Normal,Female,Food and beverages,26877.6,4,5375.52,112885.92,3/4/2019,10:39,Cash,107510.4,4.761904762,5375.52,8.5,2996.0,2664.0,332.0,,
3329,809-46-1866,A,Lagos,Normal,Male,Health and beauty,20934.0,4,4186.8,87922.8,1/23/2019,17:44,Cash,83736.0,4.761904762,4186.8,8.4,2997.0,2665.0,333.0,,
3330,139-32-4183,A,Lagos,Member,Female,Sports and travel,35092.8,9,15791.760000000002,331626.96,3/14/2019,14:19,Epay,315835.2,4.761904762,15791.760000000002,7.4,2998.0,2666.0,334.0,,
3331,886-18-2897,A,Lagos,Normal,Female,Food and beverages,20361.6,5,5090.400000000001,106898.4,3/22/2019,19:06,Card,101808.0,4.761904762,5090.400000000001,4.5,2999.0,2667.0,335.0,,
3332,745-74-0715,A,Lagos,Normal,Male,Electronic accessories,20890.8,2,2089.08,43870.68,3/10/2019,20:46,Epay,41781.6,4.761904762,2089.08,8.8,3000.0,2668.0,336.0,,
3333,727-02-1313,A,Lagos,Member,Male,Food and beverages,11462.4,1,573.12,12035.52,2/9/2019,13:22,Cash,11462.4,4.761904762,573.12,7.7,3001.0,2669.0,337.0,,
3334,347-56-2442,A,Lagos,Normal,Male,Home and lifestyle,23695.2,1,1184.7600000000002,24879.960000000003,2/22/2019,15:33,Cash,23695.2,4.761904762,1184.7600000000002,4.1,3002.0,2670.0,338.0,,
3335,849-09-3807,A,Lagos,Member,Female,Fashion accessories,31802.4,7,11130.84,233747.64,2/18/2019,13:28,Cash,222616.8,4.761904762,11130.84,6.6,3003.0,2671.0,339.0,,
3336,226-31-3081,C,Port Harcourt,Normal,Female,Electronic accessories,5500.8,5,1375.2,28879.2,3/8/2019,10:29,Cash,27504.000000000004,4.761904762,1375.2,9.6,3004.0,2672.0,0.0,,
3337,699-14-3026,C,Port Harcourt,Normal,Male,Electronic accessories,30740.4,7,10759.14,225941.94,3/25/2019,18:30,Epay,215182.8,4.761904762,10759.14,4.1,3005.0,2673.0,1.0,,
3338,315-22-5665,C,Port Harcourt,Normal,Female,Home and lifestyle,26481.6,10,13240.8,278056.8,2/24/2019,11:38,Epay,264816.0,4.761904762,13240.8,8.0,3006.0,2674.0,2.0,,
3339,300-71-4605,C,Port Harcourt,Member,Male,Electronic accessories,30974.4,5,7743.6,162615.6,2/25/2019,11:24,Epay,154872.0,4.761904762,7743.6,4.8,3007.0,2675.0,3.0,,
3340,183-56-6882,C,Port Harcourt,Member,Female,Food and beverages,35791.2,4,7158.24,150323.04,2/6/2019,10:42,Epay,143164.8,4.761904762,7158.24,7.5,3008.0,2676.0,4.0,,
3341,232-16-2483,C,Port Harcourt,Member,Female,Sports and travel,24523.2,1,1226.16,25749.360000000004,1/7/2019,12:28,Epay,24523.2,4.761904762,1226.16,6.8,3009.0,2677.0,5.0,,
3342,333-73-7901,C,Port Harcourt,Normal,Female,Health and beauty,19771.2,8,7908.480000000001,166078.08000000002,3/23/2019,13:24,Epay,158169.6,4.761904762,7908.480000000001,7.6,3010.0,2678.0,6.0,,
3343,554-53-8700,C,Port Harcourt,Member,Male,Home and lifestyle,20199.6,2,2019.9600000000005,42419.16,2/2/2019,10:11,Cash,40399.2,4.761904762,2019.9600000000005,6.3,3011.0,2679.0,7.0,,
3344,228-96-1411,C,Port Harcourt,Member,Female,Food and beverages,35532.0,8,14212.8,298468.8,3/4/2019,20:39,Cash,284256.0,4.761904762,14212.8,7.6,3012.0,2680.0,8.0,,
3345,617-15-4209,C,Port Harcourt,Member,Male,Health and beauty,5533.2,2,553.3199999999999,11619.72,3/16/2019,19:47,Cash,11066.4,4.761904762,553.3199999999999,7.2,3013.0,2681.0,9.0,,
3346,574-22-5561,C,Port Harcourt,Member,Female,Fashion accessories,29746.8,10,14873.4,312341.4,3/19/2019,17:08,Epay,297468.0,4.761904762,14873.4,7.9,3014.0,2682.0,10.0,,
3347,326-78-5178,C,Port Harcourt,Member,Male,Food and beverages,32904.0,7,11516.4,241844.4,2/3/2019,10:19,Cash,230328.0,4.761904762,11516.4,9.5,3015.0,2683.0,11.0,,
3348,778-71-5554,C,Port Harcourt,Member,Male,Fashion accessories,5554.8,1,277.74,5832.54,1/25/2019,15:46,Card,5554.8,4.761904762,277.74,6.1,3016.0,2684.0,12.0,,
3349,399-46-5918,C,Port Harcourt,Normal,Female,Electronic accessories,30952.800000000003,8,12381.12,260003.52,2/28/2019,19:01,Cash,247622.4,4.761904762,12381.12,8.2,3017.0,2685.0,13.0,,
3350,120-06-4233,C,Port Harcourt,Normal,Male,Electronic accessories,11019.6,6,3305.88,69423.48,3/12/2019,20:36,Cash,66117.6,4.761904762,3305.88,9.3,3018.0,2686.0,14.0,,
3351,285-68-5083,C,Port Harcourt,Member,Female,Sports and travel,8906.4,3,1335.96,28055.16,2/15/2019,17:47,Card,26719.2,4.761904762,1335.96,10.0,3019.0,2687.0,15.0,,
3352,803-83-5989,C,Port Harcourt,Normal,Male,Home and lifestyle,20062.8,6,6018.84,126395.64,2/24/2019,10:55,Epay,120376.8,4.761904762,6018.84,7.0,3020.0,2688.0,16.0,,
3353,838-78-4295,C,Port Harcourt,Normal,Female,Health and beauty,12049.2,2,1204.92,25303.32,2/10/2019,15:43,Epay,24098.4,4.761904762,1204.92,6.7,3021.0,2689.0,17.0,,
3354,393-65-2792,C,Port Harcourt,Normal,Male,Food and beverages,32212.800000000003,10,16106.4,338234.4,1/6/2019,12:46,Card,322128.0,4.761904762,16106.4,9.6,3022.0,2690.0,18.0,,
3355,796-12-2025,C,Port Harcourt,Normal,Male,Fashion accessories,22363.2,10,11181.6,234813.6,2/11/2019,16:19,Cash,223632.00000000003,4.761904762,11181.6,5.9,3023.0,2691.0,19.0,,
3356,841-35-6630,C,Port Harcourt,Normal,Female,Electronic accessories,27327.6,6,8198.28,172163.88,3/9/2019,18:21,Cash,163965.6,4.761904762,8198.28,8.7,3024.0,2692.0,20.0,,
3357,732-94-0499,C,Port Harcourt,Normal,Female,Electronic accessories,14994.0,10,7497.0,157437.0,1/13/2019,17:04,Card,149940.0,4.761904762,7497.0,5.4,3025.0,2693.0,21.0,,
3358,263-10-3913,C,Port Harcourt,Member,Male,Fashion accessories,17654.4,9,7944.48,166834.08000000002,1/9/2019,14:20,Card,158889.6,4.761904762,7944.48,8.6,3026.0,2694.0,22.0,,
3359,829-49-1914,C,Port Harcourt,Member,Female,Food and beverages,28191.6,10,14095.8,296011.8,3/5/2019,16:24,Epay,281916.0,4.761904762,14095.8,6.6,3027.0,2695.0,23.0,,
3360,756-01-7507,C,Port Harcourt,Normal,Female,Health and beauty,7336.799999999999,5,1834.2,38518.2,1/22/2019,18:56,Cash,36684.0,4.761904762,1834.2,6.0,3028.0,2696.0,24.0,,
3361,870-72-4431,C,Port Harcourt,Normal,Female,Health and beauty,35708.4,6,10712.52,224962.92,1/21/2019,14:42,Card,214250.4,4.761904762,10712.52,5.5,3029.0,2697.0,25.0,,
3362,480-63-2856,C,Port Harcourt,Normal,Male,Food and beverages,6930.0,8,2772.0,58211.99999999999,1/23/2019,18:37,Epay,55440.0,4.761904762,2772.0,6.6,3030.0,2698.0,26.0,,
3363,787-56-0757,C,Port Harcourt,Member,Female,Food and beverages,28929.6,4,5785.92,121504.31999999998,2/23/2019,18:45,Card,115718.4,4.761904762,5785.92,8.3,3031.0,2699.0,27.0,,
3364,360-39-5055,C,Port Harcourt,Member,Male,Sports and travel,17607.6,5,4401.9,92439.9,3/9/2019,10:17,Cash,88038.0,4.761904762,4401.9,6.6,3032.0,2700.0,28.0,,
3365,730-50-9884,C,Port Harcourt,Normal,Female,Sports and travel,29901.6,7,10465.56,219776.76,3/5/2019,14:31,Epay,209311.2,4.761904762,10465.56,4.0,3033.0,2701.0,29.0,,
3366,362-58-8315,C,Port Harcourt,Normal,Male,Fashion accessories,27547.2,5,6886.799999999999,144622.80000000002,3/25/2019,10:23,Cash,137736.0,4.761904762,6886.799999999999,9.9,3034.0,2702.0,30.0,,
3367,565-80-5980,C,Port Harcourt,Member,Female,Home and lifestyle,17056.8,4,3411.36,71638.56,1/23/2019,10:25,Cash,68227.2,4.761904762,3411.36,7.1,3035.0,2703.0,31.0,,
3368,225-32-0908,C,Port Harcourt,Normal,Female,Sports and travel,16149.6,10,8074.8,169570.8,1/26/2019,19:54,Epay,161496.0,4.761904762,8074.8,8.2,3036.0,2704.0,32.0,,
3369,512-91-0811,C,Port Harcourt,Normal,Male,Health and beauty,32310.0,1,1615.5,33925.5,2/6/2019,20:05,Card,32310.0,4.761904762,1615.5,6.6,3037.0,2705.0,33.0,,
3370,871-39-9221,C,Port Harcourt,Normal,Female,Electronic accessories,4482.0,6,1344.6,28236.6,2/9/2019,13:11,Cash,26892.0,4.761904762,1344.6,4.1,3038.0,2706.0,34.0,,
3371,163-56-7055,C,Port Harcourt,Member,Male,Fashion accessories,17535.6,1,876.7800000000001,18412.38,3/26/2019,19:20,Cash,17535.6,4.761904762,876.7800000000001,4.1,3039.0,2707.0,35.0,,
3372,189-98-2939,C,Port Harcourt,Normal,Male,Fashion accessories,28278.0,9,12725.1,267227.1,3/1/2019,13:22,Cash,254502.00000000003,4.761904762,12725.1,7.2,3040.0,2708.0,36.0,,
3373,551-21-3069,C,Port Harcourt,Normal,Female,Electronic accessories,8305.2,9,3737.34,78484.14,2/1/2019,11:27,Cash,74746.8,4.761904762,3737.34,4.9,3041.0,2709.0,37.0,,
3374,628-34-3388,C,Port Harcourt,Normal,Male,Fashion accessories,9856.8,6,2957.04,62097.84000000001,1/5/2019,20:54,Card,59140.8,4.761904762,2957.04,7.9,3042.0,2710.0,38.0,,
3375,588-01-7461,C,Port Harcourt,Normal,Female,Food and beverages,12232.8,9,5504.759999999999,115599.96,3/24/2019,10:43,Cash,110095.2,4.761904762,5504.759999999999,4.2,3043.0,2711.0,39.0,,
3376,861-77-0145,C,Port Harcourt,Member,Male,Electronic accessories,29509.2,10,14754.6,309846.6,3/3/2019,14:30,Cash,295092.0,4.761904762,14754.6,9.2,3044.0,2712.0,40.0,,
3377,210-67-5886,C,Port Harcourt,Member,Female,Health and beauty,35355.6,3,5303.34,111370.13999999998,2/5/2019,10:41,Card,106066.8,4.761904762,5303.34,7.8,3045.0,2713.0,41.0,,
3378,237-01-6122,C,Port Harcourt,Member,Female,Home and lifestyle,29084.4,9,13087.98,274847.58,2/1/2019,20:31,Card,261759.6,4.761904762,13087.98,9.5,3046.0,2714.0,42.0,,
3379,225-98-1496,C,Port Harcourt,Normal,Female,Fashion accessories,9727.2,3,1459.08,30640.68,3/2/2019,13:01,Card,29181.6,4.761904762,1459.08,7.1,3047.0,2715.0,43.0,,
3380,659-36-1684,C,Port Harcourt,Member,Male,Sports and travel,20563.2,7,7197.12,151139.52,1/12/2019,12:02,Card,143942.4,4.761904762,7197.12,6.5,3048.0,2716.0,44.0,,
3381,336-78-2147,C,Port Harcourt,Member,Male,Home and lifestyle,23007.6,8,9203.04,193263.84000000003,3/13/2019,19:52,Card,184060.8,4.761904762,9203.04,4.6,3049.0,2717.0,45.0,,
3382,189-08-9157,C,Port Harcourt,Normal,Female,Fashion accessories,11422.8,9,5140.259999999999,107945.46,1/8/2019,16:17,Card,102805.2,4.761904762,5140.259999999999,5.9,3050.0,2718.0,46.0,,
3383,663-86-9076,C,Port Harcourt,Member,Female,Food and beverages,24674.4,8,9869.76,207264.96,1/8/2019,15:57,Epay,197395.2,4.761904762,9869.76,8.5,3051.0,2719.0,47.0,,
3384,483-71-1164,C,Port Harcourt,Normal,Female,Health and beauty,29268.0,6,8780.4,184388.4,3/8/2019,16:43,Epay,175608.0,4.761904762,8780.4,5.3,3052.0,2720.0,48.0,,
3385,597-78-7908,C,Port Harcourt,Normal,Male,Fashion accessories,32479.2,3,4871.88,102309.48,2/18/2019,19:39,Cash,97437.6,4.761904762,4871.88,6.2,3053.0,2721.0,49.0,,
3386,731-81-9469,C,Port Harcourt,Member,Female,Sports and travel,32328.0,10,16164.0,339444.0,1/23/2019,13:00,Card,323280.0,4.761904762,16164.0,5.4,3054.0,2722.0,50.0,,
3387,280-17-4359,C,Port Harcourt,Member,Male,Health and beauty,32580.0,10,16290.0,342090.0,1/25/2019,13:48,Cash,325800.0,4.761904762,16290.0,8.1,3055.0,2723.0,51.0,,
3388,338-65-2210,C,Port Harcourt,Member,Female,Health and beauty,24696.0,10,12347.999999999998,259308.0,2/5/2019,19:57,Cash,246960.0,4.761904762,12347.999999999998,9.1,3056.0,2724.0,52.0,,
3389,488-25-4221,C,Port Harcourt,Member,Female,Food and beverages,10947.6,1,547.38,11494.98,2/22/2019,10:36,Card,10947.6,4.761904762,547.38,8.4,3057.0,2725.0,53.0,,
3390,458-41-1477,C,Port Harcourt,Normal,Female,Health and beauty,16653.6,6,4996.08,104917.68,3/8/2019,17:11,Card,99921.6,4.761904762,4996.08,9.5,3058.0,2726.0,54.0,,
3391,568-90-5112,C,Port Harcourt,Normal,Male,Health and beauty,23810.4,4,4762.08,100003.68,3/19/2019,12:46,Card,95241.6,4.761904762,4762.08,5.6,3059.0,2727.0,55.0,,
3392,584-86-7256,C,Port Harcourt,Member,Male,Sports and travel,12441.6,7,4354.56,91445.76,3/11/2019,16:07,Card,87091.2,4.761904762,4354.56,7.3,3060.0,2728.0,56.0,,
3393,214-17-6927,C,Port Harcourt,Normal,Female,Food and beverages,5932.8,6,1779.84,37376.64,2/7/2019,18:23,Epay,35596.8,4.761904762,1779.84,9.9,3061.0,2729.0,57.0,,
3394,400-89-4171,C,Port Harcourt,Normal,Female,Sports and travel,29149.2,8,11659.680000000002,244853.28,1/28/2019,13:05,Cash,233193.6,4.761904762,11659.680000000002,9.3,3062.0,2730.0,58.0,,
3395,894-41-5205,C,Port Harcourt,Normal,Female,Food and beverages,15544.8,8,6217.920000000001,130576.32,1/19/2019,19:39,Card,124358.4,4.761904762,6217.920000000001,8.3,3063.0,2731.0,59.0,,
3396,423-80-0988,C,Port Harcourt,Normal,Male,Sports and travel,27504.000000000004,2,2750.4,57758.4,1/30/2019,19:42,Epay,55008.00000000001,4.761904762,2750.4,6.5,3064.0,2732.0,60.0,,
3397,234-65-2137,C,Port Harcourt,Normal,Male,Home and lifestyle,34408.8,10,17204.4,361292.4,1/16/2019,13:32,Cash,344088.0,4.761904762,17204.4,4.8,3065.0,2733.0,61.0,,
3398,733-33-4967,C,Port Harcourt,Normal,Male,Electronic accessories,7506.000000000001,8,3002.4,63050.4,3/3/2019,19:17,Cash,60048.00000000001,4.761904762,3002.4,6.3,3066.0,2734.0,62.0,,
3399,139-52-2867,C,Port Harcourt,Normal,Female,Fashion accessories,8103.6,7,2836.26,59561.46,2/13/2019,10:50,Card,56725.2,4.761904762,2836.26,4.8,3067.0,2735.0,63.0,,
3400,342-65-4817,C,Port Harcourt,Member,Male,Health and beauty,31248.0,3,4687.2,98431.2,1/28/2019,16:47,Epay,93744.0,4.761904762,4687.2,9.9,3068.0,2736.0,64.0,,
3401,130-98-8941,C,Port Harcourt,Normal,Male,Fashion accessories,23133.6,7,8096.76,170031.96,2/9/2019,10:00,Cash,161935.2,4.761904762,8096.76,5.7,3069.0,2737.0,65.0,,
3402,434-83-9547,C,Port Harcourt,Member,Male,Food and beverages,13849.2,8,5539.68,116333.27999999998,1/23/2019,11:51,Cash,110793.6,4.761904762,5539.68,7.7,3070.0,2738.0,66.0,,
3403,824-88-3614,C,Port Harcourt,Normal,Male,Health and beauty,12351.6,8,4940.64,103753.44,1/25/2019,15:00,Epay,98812.8,4.761904762,4940.64,5.7,3071.0,2739.0,67.0,,
3404,593-65-1552,C,Port Harcourt,Normal,Female,Home and lifestyle,25131.6,4,5026.32,105552.72,1/28/2019,20:50,Card,100526.4,4.761904762,5026.32,5.9,3072.0,2740.0,68.0,,
3405,286-43-6208,C,Port Harcourt,Normal,Female,Food and beverages,31608.0,9,14223.6,298695.60000000003,3/16/2019,19:08,Cash,284472.0,4.761904762,14223.6,9.2,3073.0,2741.0,69.0,,
3406,556-86-3144,C,Port Harcourt,Member,Female,Fashion accessories,26744.4,1,1337.22,28081.62,1/13/2019,19:30,Cash,26744.4,4.761904762,1337.22,5.0,3074.0,2742.0,70.0,,
3407,848-24-9445,C,Port Harcourt,Member,Male,Health and beauty,15732.000000000002,2,1573.2,33037.2,3/26/2019,18:03,Cash,31464.000000000004,4.761904762,1573.2,4.9,3075.0,2743.0,71.0,,
3408,699-01-4164,C,Port Harcourt,Normal,Male,Health and beauty,14940.0,4,2988.0000000000005,62748.00000000001,3/12/2019,19:58,Card,59760.0,4.761904762,2988.0000000000005,8.2,3076.0,2744.0,72.0,,
3409,420-11-4919,C,Port Harcourt,Member,Female,Food and beverages,25700.4,5,6425.1,134927.1,2/17/2019,19:57,Card,128502.0,4.761904762,6425.1,5.5,3077.0,2745.0,73.0,,
3410,606-80-4905,C,Port Harcourt,Member,Female,Sports and travel,6893.999999999999,6,2068.2,43432.2,1/29/2019,10:01,Card,41364.0,4.761904762,2068.2,6.8,3078.0,2746.0,74.0,,
3411,426-39-2418,C,Port Harcourt,Normal,Male,Electronic accessories,22107.6,7,7737.660000000001,162490.86,1/14/2019,10:02,Cash,154753.2,4.761904762,7737.660000000001,9.8,3079.0,2747.0,75.0,,
3412,672-51-8681,C,Port Harcourt,Member,Female,Electronic accessories,23994.000000000004,9,10797.3,226743.3,1/4/2019,18:19,Card,215946.0,4.761904762,10797.3,9.7,3080.0,2748.0,76.0,,
3413,263-87-5680,C,Port Harcourt,Member,Female,Home and lifestyle,10270.8,10,5135.400000000001,107843.4,3/18/2019,17:38,Epay,102708.0,4.761904762,5135.400000000001,7.8,3081.0,2749.0,77.0,,
3414,677-11-0152,C,Port Harcourt,Normal,Female,Food and beverages,33573.6,9,15108.12,317270.52,1/16/2019,18:08,Cash,302162.4,4.761904762,15108.12,8.8,3082.0,2750.0,78.0,,
3415,389-25-3394,C,Port Harcourt,Normal,Male,Electronic accessories,4251.6,5,1062.9,22320.9,2/17/2019,18:06,Cash,21258.0,4.761904762,1062.9,9.4,3083.0,2751.0,79.0,,
3416,279-62-1445,C,Port Harcourt,Member,Female,Fashion accessories,4514.4,1,225.72,4740.12,2/21/2019,12:38,Cash,4514.4,4.761904762,225.72,8.2,3084.0,2752.0,80.0,,
3417,746-68-6593,C,Port Harcourt,Member,Female,Sports and travel,31377.6,2,3137.76,65892.95999999999,1/11/2019,14:29,Card,62755.2,4.761904762,3137.76,9.7,3085.0,2753.0,81.0,,
3418,583-72-1480,C,Port Harcourt,Member,Male,Electronic accessories,13341.6,4,2668.32,56034.72000000001,1/31/2019,16:24,Epay,53366.4,4.761904762,2668.32,9.7,3086.0,2754.0,82.0,,
3419,211-30-9270,C,Port Harcourt,Normal,Male,Health and beauty,6267.6,5,1566.9,32904.9,1/28/2019,15:16,Card,31338.0,4.761904762,1566.9,4.9,3087.0,2755.0,83.0,,
3420,755-12-3214,C,Port Harcourt,Member,Female,Fashion accessories,15919.2,5,3979.8,83575.8,3/5/2019,17:07,Card,79596.0,4.761904762,3979.8,8.6,3088.0,2756.0,84.0,,
3421,142-72-4741,C,Port Harcourt,Member,Male,Fashion accessories,33552.0,2,3355.2000000000003,70459.2,2/28/2019,18:37,Card,67104.0,4.761904762,3355.2000000000003,6.0,3089.0,2757.0,85.0,,
3422,662-47-5456,C,Port Harcourt,Member,Male,Fashion accessories,12668.4,10,6334.2,133018.2,3/17/2019,19:06,Card,126684.0,4.761904762,6334.2,8.4,3090.0,2758.0,86.0,,
3423,883-17-4236,C,Port Harcourt,Normal,Female,Sports and travel,5180.400000000001,2,518.04,10878.84,3/2/2019,19:44,Card,10360.8,4.761904762,518.04,7.2,3091.0,2759.0,87.0,,
3424,380-94-4661,C,Port Harcourt,Member,Male,Electronic accessories,23738.4,4,4747.679999999999,99701.28,2/7/2019,13:05,Card,94953.6,4.761904762,4747.679999999999,6.9,3092.0,2760.0,88.0,,
3425,821-07-3596,C,Port Harcourt,Normal,Female,Fashion accessories,5922.0,4,1184.4,24872.4,3/7/2019,14:53,Epay,23688.0,4.761904762,1184.4,5.6,3093.0,2761.0,89.0,,
3426,808-65-0703,C,Port Harcourt,Normal,Male,Home and lifestyle,12769.2,4,2553.84,53630.64,3/14/2019,17:22,Card,51076.8,4.761904762,2553.84,6.9,3094.0,2762.0,90.0,,
3427,687-15-1097,C,Port Harcourt,Member,Female,Health and beauty,7603.200000000001,2,760.32,15966.72,1/3/2019,19:17,Cash,15206.4,4.761904762,760.32,9.7,3095.0,2763.0,91.0,,
3428,526-86-8552,C,Port Harcourt,Member,Female,Home and lifestyle,7855.2,10,3927.6,82479.6,1/7/2019,17:36,Cash,78552.0,4.761904762,3927.6,7.1,3096.0,2764.0,92.0,,
